filename,CA1,CA1.1,CA1.2,CA1.3,CA1.4,CA1.5,CA1.6,CA1.7,CA2,ORG1,ORG2,ORG2.2,ORG2.3,ORG2.4,ORG2.5,ORG3,VOC1,VOC2,VOC3,GR1,GR2,GR3,UNIQ_WORDS,OR_ERR,CLQ_WORDS,CLC_ERRORS,prop_a1,prop_a2,prop_b1,prop_b2,prop_c1,prop_c2
359.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7951807228915663,0.0,0.0,0.30303030303030304,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.057692307692307696,0.019230769230769232
775.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8222222222222222,0.16666666666666666,0.0,0.20212765957446807,0.25,0.39285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.0
649.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.75,0.3333333333333333,0.0,0.19672131147540983,0.5,0.25,0.125,0.0,0.125,0.0
717.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7567567567567568,0.0,0.0,0.24719101123595505,0.25,0.3333333333333333,0.125,0.20833333333333334,0.08333333333333333,0.0
296.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7623762376237624,0.0,0.0,0.2892561983471074,0.16129032258064516,0.20967741935483872,0.24193548387096775,0.3548387096774194,0.03225806451612903,0.0
333.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.675,0.6,0.0,0.2,0.375,0.25,0.0625,0.1875,0.125,0.0
686.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7692307692307693,0.0,0.0,0.3106796116504854,0.28,0.24,0.18,0.26,0.04,0.0
909.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7363636363636363,0.0,0.0,0.27232142857142855,0.34328358208955223,0.2537313432835821,0.11940298507462686,0.19402985074626866,0.08955223880597014,0.0
337.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7395833333333334,0.0,0.0,0.27149321266968324,0.2807017543859649,0.21052631578947367,0.17543859649122806,0.24561403508771928,0.08771929824561403,0.0
641.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7934782608695652,0.0,0.0,0.3230769230769231,0.2982456140350877,0.21052631578947367,0.19298245614035087,0.21052631578947367,0.08771929824561403,0.0
108.txt,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.8888888888888888,0.25,0.0,0.25,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0
94.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.6666666666666666,0.25,0.0,0.2028985507246377,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,0.0
272.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7540983606557377,0.3076923076923077,0.0,0.3283582089552239,0.21951219512195122,0.15853658536585366,0.2073170731707317,0.3170731707317073,0.0975609756097561,0.0
763.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8636363636363636,0.0,0.0,0.22580645161290322,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.0
715.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7843137254901961,0.0,0.0,0.33488372093023255,0.24242424242424243,0.16666666666666666,0.21212121212121213,0.2727272727272727,0.09090909090909091,0.015151515151515152
944.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7894736842105263,0.0,0.0,0.3440366972477064,0.2786885245901639,0.2459016393442623,0.14754098360655737,0.26229508196721313,0.06557377049180328,0.0
45.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6923076923076923,0.6,0.0,0.17073170731707318,0.4,0.3,0.2,0.1,0.0,0.0
312.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9473684210526315,0.0,0.0,0.288135593220339,0.3333333333333333,0.0,0.25,0.25,0.16666666666666666,0.0
640.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8214285714285714,0.0,0.0,0.24193548387096775,0.625,0.125,0.1875,0.0625,0.0,0.0
119.txt,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.6565656565656566,0.1,0.0,0.26126126126126126,0.24074074074074073,0.2222222222222222,0.18518518518518517,0.2777777777777778,0.07407407407407407,0.0
112.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.75,0.5,0.0,0.19444444444444445,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0
243.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7169811320754716,0.09090909090909091,0.0,0.30952380952380953,0.24242424242424243,0.2727272727272727,0.12121212121212122,0.2727272727272727,0.07575757575757576,0.015151515151515152
394.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8076923076923077,0.0,0.0,0.23333333333333334,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.0
758.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7352941176470589,0.0,0.0,0.26666666666666666,0.4166666666666667,0.25,0.125,0.20833333333333334,0.0,0.0
811.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7333333333333333,0.0,0.0,0.21978021978021978,0.3076923076923077,0.23076923076923078,0.038461538461538464,0.3076923076923077,0.11538461538461539,0.0
505.txt,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7719298245614035,0.1,0.0,0.31153846153846154,0.2777777777777778,0.19444444444444445,0.25,0.20833333333333334,0.06944444444444445,0.0
360.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.8045977011494253,0.1,0.0,0.2560386473429952,0.24561403508771928,0.19298245614035087,0.19298245614035087,0.2807017543859649,0.08771929824561403,0.0
469.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7657657657657657,0.0,0.0,0.3045267489711934,0.34782608695652173,0.2028985507246377,0.17391304347826086,0.2318840579710145,0.028985507246376812,0.014492753623188406
487.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8214285714285714,0.0,0.0,0.25806451612903225,0.625,0.125,0.1875,0.0625,0.0,0.0
693.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7766990291262136,0.0,0.0,0.3524229074889868,0.2857142857142857,0.21428571428571427,0.11428571428571428,0.3,0.08571428571428572,0.0
274.txt,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.7674418604651163,0.0,0.0,0.20952380952380953,0.32,0.24,0.24,0.2,0.0,0.0
228.txt,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7966101694915254,0.42857142857142855,0.0,0.2578125,0.36585365853658536,0.17073170731707318,0.14634146341463414,0.2682926829268293,0.04878048780487805,0.0
97.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6739130434782609,0.6666666666666666,0.0,0.28,0.5217391304347826,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.0
689.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8333333333333334,0.0,0.0,0.22807017543859648,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0
433.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7745098039215687,0.36363636363636365,0.0,0.29770992366412213,0.31343283582089554,0.26865671641791045,0.11940298507462686,0.208955223880597,0.08955223880597014,0.0
706.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7727272727272727,0.6666666666666666,0.0,0.26495726495726496,0.37037037037037035,0.2222222222222222,0.18518518518518517,0.2222222222222222,0.0,0.0
490.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8148148148148148,0.0,0.0,0.21311475409836064,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0
194.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7291666666666666,0.14285714285714285,0.0,0.19491525423728814,0.3333333333333333,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.07407407407407407,0.0
82.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7920792079207921,0.09090909090909091,0.0,0.3148936170212766,0.39436619718309857,0.16901408450704225,0.2112676056338028,0.16901408450704225,0.056338028169014086,0.0
114.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.797979797979798,0.4,0.0,0.2681818181818182,0.29411764705882354,0.23529411764705882,0.16176470588235295,0.23529411764705882,0.058823529411764705,0.014705882352941176
491.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7027027027027027,0.6666666666666666,0.0,0.1411764705882353,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0
244.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.6847826086956522,0.0,0.0,0.3004694835680751,0.3076923076923077,0.25,0.1346153846153846,0.21153846153846154,0.09615384615384616,0.0
66.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.719626168224299,0.0,0.0,0.2706766917293233,0.3709677419354839,0.24193548387096775,0.16129032258064516,0.1935483870967742,0.03225806451612903,0.0
755.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7070707070707071,0.0,0.0,0.2801724137931034,0.21052631578947367,0.21052631578947367,0.14035087719298245,0.3508771929824561,0.08771929824561403,0.0
118.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7640449438202247,0.0,0.0,0.3302325581395349,0.23529411764705882,0.21568627450980393,0.11764705882352941,0.3333333333333333,0.09803921568627451,0.0
730.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9411764705882353,0.0,0.0,0.2571428571428571,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0
871.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7373737373737373,0.0,0.0,0.28110599078341014,0.3125,0.265625,0.140625,0.21875,0.0625,0.0
688.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.7727272727272727,0.25,0.0,0.19672131147540983,0.26666666666666666,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0
634.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.7727272727272727,0.25,0.0,0.19672131147540983,0.26666666666666666,0.2,0.26666666666666666,0.26666666666666666,0.0,0.0
103.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7027027027027027,0.6666666666666666,0.0,0.1411764705882353,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0
153.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8518518518518519,0.5,0.0,0.25333333333333335,0.09523809523809523,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0
280.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.78125,0.0,0.0,0.28,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.0
444.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8333333333333334,0.0,0.0,0.27631578947368424,0.25925925925925924,0.2222222222222222,0.037037037037037035,0.4444444444444444,0.037037037037037035,0.0
322.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.79,0.0,0.0,0.31645569620253167,0.25,0.234375,0.140625,0.328125,0.03125,0.015625
476.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7802197802197802,0.1111111111111111,0.0,0.3008849557522124,0.3103448275862069,0.1724137931034483,0.20689655172413793,0.27586206896551724,0.034482758620689655,0.0
408.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7368421052631579,0.3333333333333333,0.0,0.28846153846153844,0.47619047619047616,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.0,0.0
139.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7115384615384616,0.0,0.0,0.3333333333333333,0.2698412698412698,0.20634920634920634,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.0
902.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7731958762886598,0.0,0.0,0.30973451327433627,0.30303030303030304,0.21212121212121213,0.22727272727272727,0.18181818181818182,0.07575757575757576,0.0
707.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8548387096774194,0.42857142857142855,0.0,0.2662337662337662,0.3111111111111111,0.26666666666666666,0.1111111111111111,0.26666666666666666,0.044444444444444446,0.0
37.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.875,0.25,0.0,0.265625,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.05555555555555555,0.0
703.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8285714285714286,0.0,0.0,0.33035714285714285,0.31746031746031744,0.1746031746031746,0.15873015873015872,0.30158730158730157,0.047619047619047616,0.0
414.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6842105263157895,0.0,0.0,0.12359550561797752,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.0,0.0
263.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7450980392156863,0.0,0.0,0.29439252336448596,0.3387096774193548,0.25806451612903225,0.16129032258064516,0.1935483870967742,0.04838709677419355,0.0
171.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7714285714285715,0.0,0.0,0.32407407407407407,0.22807017543859648,0.24561403508771928,0.21052631578947367,0.2807017543859649,0.03508771929824561,0.0
28.txt,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6774193548387096,0.0,0.0,0.24,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0
537.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.6862745098039216,0.3,0.0,0.2551440329218107,0.3333333333333333,0.2222222222222222,0.12698412698412698,0.20634920634920634,0.1111111111111111,0.0
439.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7580645161290323,0.0,0.0,0.2900763358778626,0.2597402597402597,0.23376623376623376,0.18181818181818182,0.23376623376623376,0.09090909090909091,0.0
81.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.6666666666666666,0.0,0.24369747899159663,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.0
306.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.875,0.0,0.0,0.2891566265060241,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.0
718.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7614678899082569,0.0,0.0,0.3302752293577982,0.2714285714285714,0.22857142857142856,0.22857142857142856,0.24285714285714285,0.014285714285714285,0.014285714285714285
409.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.8095238095238095,0.2,0.0,0.25773195876288657,0.36363636363636365,0.42424242424242425,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.0
206.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8144329896907216,0.0,0.0,0.3022222222222222,0.29850746268656714,0.19402985074626866,0.13432835820895522,0.2835820895522388,0.08955223880597014,0.0
473.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7142857142857143,0.4,0.0,0.2608695652173913,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0
662.txt,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.875,0.25,0.0,0.265625,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.05555555555555555,0.0
400.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7027027027027027,0.6,0.0,0.16470588235294117,0.4,0.15,0.15,0.25,0.05,0.0
250.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7570093457943925,0.0,0.0,0.3177570093457944,0.2571428571428571,0.15714285714285714,0.18571428571428572,0.2714285714285714,0.12857142857142856,0.0
347.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7916666666666666,0.0,0.0,0.24561403508771928,0.4166666666666667,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.0
739.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7575757575757576,0.0,0.0,0.2911392405063291,0.328125,0.234375,0.109375,0.265625,0.0625,0.0
73.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8214285714285714,0.0,0.0,0.24193548387096775,0.625,0.125,0.1875,0.0625,0.0,0.0
375.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7948717948717948,0.16666666666666666,0.0,0.20952380952380953,0.25925925925925924,0.3333333333333333,0.1111111111111111,0.2962962962962963,0.0,0.0
446.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7913043478260869,0.0,0.0,0.2766798418972332,0.33783783783783783,0.1891891891891892,0.22972972972972974,0.16216216216216217,0.08108108108108109,0.0
588.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.75,0.2727272727272727,0.0,0.27906976744186046,0.1896551724137931,0.22413793103448276,0.25862068965517243,0.29310344827586204,0.034482758620689655,0.0
129.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7966101694915254,0.0,0.0,0.3037974683544304,0.28169014084507044,0.23943661971830985,0.14084507042253522,0.28169014084507044,0.056338028169014086,0.0
900.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.7831325301204819,0.0,0.0,0.30097087378640774,0.2631578947368421,0.2982456140350877,0.12280701754385964,0.21052631578947367,0.10526315789473684,0.0
349.txt,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.875,0.0,0.0,0.265625,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0
292.txt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7027027027027027,0.6666666666666666,0.0,0.1411764705882353,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.0
51.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8125,0.0,0.0,0.2901960784313726,0.25609756097560976,0.2073170731707317,0.1951219512195122,0.25609756097560976,0.08536585365853659,0.0
48.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7560975609756098,0.25,0.0,0.2744360902255639,0.25609756097560976,0.2682926829268293,0.13414634146341464,0.2073170731707317,0.12195121951219512,0.012195121951219513
543.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8148148148148148,0.0,0.0,0.2459016393442623,0.5333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0
156.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8,0.0,0.0,0.21428571428571427,0.2903225806451613,0.25806451612903225,0.25806451612903225,0.0967741935483871,0.0967741935483871,0.0
804.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6578947368421053,0.8,0.0,0.1875,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.0
95.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7073170731707317,0.75,0.0,0.2159090909090909,0.3,0.2,0.3,0.15,0.05,0.0
324.txt,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8148148148148148,0.0,0.0,0.22950819672131148,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0
281.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8163265306122449,0.6666666666666666,0.0,0.24603174603174602,0.3870967741935484,0.25806451612903225,0.16129032258064516,0.1935483870967742,0.0,0.0
492.txt,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.7857142857142857,0.0,0.0,0.2376237623762376,0.2916666666666667,0.125,0.125,0.4166666666666667,0.041666666666666664,0.0
43.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.717948717948718,0.0,0.0,0.23255813953488372,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.0
183.txt,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.5,0,0,0,0,0.8888888888888888,0.25,0.0,0.25,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0
412.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.8181818181818182,0.0,0.0,0.2850877192982456,0.25757575757575757,0.2727272727272727,0.13636363636363635,0.2727272727272727,0.06060606060606061,0.0
282.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7872340425531915,0.1,0.0,0.3125,0.3064516129032258,0.1935483870967742,0.16129032258064516,0.27419354838709675,0.06451612903225806,0.0
622.txt,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7272727272727273,0.0,0.0,0.1978021978021978,0.3076923076923077,0.19230769230769232,0.038461538461538464,0.34615384615384615,0.11538461538461539,0.0
893.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.78125,0.0,0.0,0.2968036529680365,0.30303030303030304,0.24242424242424243,0.16666666666666666,0.21212121212121213,0.07575757575757576,0.0
875.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.7864077669902912,0.09090909090909091,0.0,0.3020408163265306,0.323943661971831,0.22535211267605634,0.15492957746478872,0.2112676056338028,0.08450704225352113,0.0
815.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.75,0.0,0.0,0.29545454545454547,0.265625,0.1875,0.21875,0.28125,0.046875,0.0
387.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.76,0.0,0.0,0.34080717488789236,0.2459016393442623,0.2459016393442623,0.19672131147540983,0.21311475409836064,0.09836065573770492,0.0
862.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.83,0.0,0.0,0.3,0.29577464788732394,0.22535211267605634,0.09859154929577464,0.29577464788732394,0.07042253521126761,0.014084507042253521
122.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0.5,0,0,0,0,0.75,0.2,0.0,0.27631578947368424,0.36,0.2,0.14,0.24,0.06,0.0
374.txt,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7916666666666666,0.0,0.0,0.24561403508771928,0.4166666666666667,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.0
99.txt,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7631578947368421,0.3333333333333333,0.0,0.2980769230769231,0.47619047619047616,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.0,0.0
779.txt,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.7586206896551724,0.25,0.0,0.3346613545816733,0.25316455696202533,0.21518987341772153,0.21518987341772153,0.26582278481012656,0.05063291139240506,0.0
594.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6666666666666666,0.0,0.0,0.24806201550387597,0.3,0.23333333333333334,0.13333333333333333,0.23333333333333334,0.1,0.0
170.txt,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.875,0.0,0.0,0.265625,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0
165.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8064516129032258,0.0,0.0,0.24444444444444444,0.125,0.5,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.0
249.txt,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7352941176470589,0.0,0.0,0.26666666666666666,0.4166666666666667,0.25,0.125,0.20833333333333334,0.0,0.0
16.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7073170731707317,0.75,0.0,0.2159090909090909,0.3,0.2,0.3,0.15,0.05,0.0
417.txt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.7209302325581395,0.2,0.0,0.23404255319148937,0.2857142857142857,0.19047619047619047,0.23809523809523808,0.2857142857142857,0.0,0.0
